,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4
76175,2022-11-08 21:35:01,573.444,pc,0,0.955863,548.1339021719999
76176,2022-11-08 21:35:02,573.876,pc,0,0.955863,548.546834988
76177,2022-11-08 21:35:03,574.092,pc,0,0.955863,548.753301396
76178,2022-11-08 21:35:04,574.524,pc,0,0.955863,549.1662342120001
76179,2022-11-08 21:35:05,573.2280000000001,pc,0,0.955863,547.927435764
76180,2022-11-08 21:35:06,573.912,pc,0,0.955863,548.581246056
76181,2022-11-08 21:35:07,574.6320000000001,pc,0,0.955863,549.2694674160001
76182,2022-11-08 21:35:08,574.236,pc,0,0.955863,548.890945668
76183,2022-11-08 21:35:09,573.12,pc,0,0.955863,547.82420256
76184,2022-11-08 21:35:10,571.2479999999999,pc,0,0.955863,546.0348270239999
76185,2022-11-08 21:35:11,571.5360000000001,pc,0,0.955863,546.310115568
76186,2022-11-08 21:35:12,572.256,pc,0,0.955863,546.998336928
76187,2022-11-08 21:35:13,572.796,pc,0,0.955863,547.5145029480001
76188,2022-11-08 21:35:14,573.084,pc,0,0.955863,547.789791492
76189,2022-11-08 21:35:15,574.0559999999999,pc,0,0.955863,548.7188903279999
76190,2022-11-08 21:35:16,574.884,pc,0,0.955863,549.510344892
76191,2022-11-08 21:35:17,575.4599999999999,pc,0,0.955863,550.06092198
76192,2022-11-08 21:35:18,576.144,pc,0,0.955863,550.714732272
76193,2022-11-08 21:35:19,577.476,pc,0,0.955863,551.9879417880001
76194,2022-11-08 21:35:20,577.08,pc,0,0.955863,551.60942004
76195,2022-11-08 21:35:21,576.0360000000001,pc,0,0.955863,550.6114990680001
76196,2022-11-08 21:35:22,575.7479999999999,pc,0,0.955863,550.336210524
76197,2022-11-08 21:35:23,574.7399999999999,pc,0,0.955863,549.3727006199999
76198,2022-11-08 21:35:24,574.02,pc,0,0.955863,548.68447926
76199,2022-11-08 21:35:25,574.9200000000001,pc,0,0.955863,549.5447559600001
76200,2022-11-08 21:35:26,575.316,pc,0,0.955863,549.923277708
76201,2022-11-08 21:35:27,574.668,pc,0,0.955863,549.303878484
76202,2022-11-08 21:35:28,573.768,pc,0,0.955863,548.4436017840001
76203,2022-11-08 21:35:29,572.616,pc,0,0.955863,547.342447608
76204,2022-11-08 21:35:30,573.912,pc,0,0.955863,548.581246056
76205,2022-11-08 21:35:31,575.064,pc,0,0.955863,549.682400232
76206,2022-11-08 21:35:32,575.784,pc,0,0.955863,550.370621592
76207,2022-11-08 21:35:33,577.116,pc,0,0.955863,551.643831108
76208,2022-11-08 21:35:34,578.7719999999999,pc,0,0.955863,553.226740236
76209,2022-11-08 21:35:35,579.312,pc,0,0.955863,553.742906256
76210,2022-11-08 21:35:36,579.78,pc,0,0.955863,554.19025014
76211,2022-11-08 21:35:37,578.592,pc,0,0.955863,553.054684896
76212,2022-11-08 21:35:38,578.196,pc,0,0.955863,552.676163148
76213,2022-11-08 21:35:39,578.2320000000001,pc,0,0.955863,552.710574216
76214,2022-11-08 21:35:40,578.808,pc,0,0.955863,553.261151304
76215,2022-11-08 21:35:41,577.584,pc,0,0.955863,552.091174992
76216,2022-11-08 21:35:42,576.468,pc,0,0.955863,551.024431884
76217,2022-11-08 21:35:43,576.756,pc,0,0.955863,551.299720428
76218,2022-11-08 21:35:44,576.6120000000001,pc,0,0.955863,551.1620761560001
76219,2022-11-08 21:35:45,577.296,pc,0,0.955863,551.815886448
76220,2022-11-08 21:35:46,577.908,pc,0,0.955863,552.400874604
76221,2022-11-08 21:35:47,577.908,pc,0,0.955863,552.400874604
76222,2022-11-08 21:35:48,578.5559999999999,pc,0,0.955863,553.020273828
76223,2022-11-08 21:35:49,580.212,pc,0,0.955863,554.603182956
76224,2022-11-08 21:35:50,584.352,pc,0,0.955863,558.560455776
76225,2022-11-08 21:35:51,585.288,pc,0,0.955863,559.4551435440001
76226,2022-11-08 21:35:52,586.224,pc,0,0.955863,560.3498313120001
76227,2022-11-08 21:35:53,586.908,pc,0,0.955863,561.003641604
76228,2022-11-08 21:35:54,586.8000000000001,pc,0,0.955863,560.9004084000001
76229,2022-11-08 21:35:55,586.3679999999999,pc,0,0.955863,560.487475584
76230,2022-11-08 21:35:56,586.296,pc,0,0.955863,560.4186534480001
76231,2022-11-08 21:35:57,586.1519999999999,pc,0,0.955863,560.281009176
76232,2022-11-08 21:35:58,585.1080000000001,pc,0,0.955863,559.283088204
76233,2022-11-08 21:35:59,584.712,pc,0,0.955863,558.904566456
76234,2022-11-08 21:36:00,583.164,pc,0,0.955863,557.424890532
76235,2022-11-08 21:36:01,579.168,pc,0,0.955863,553.605261984
76236,2022-11-08 21:36:02,578.304,pc,0,0.955863,552.7793963519999
76237,2022-11-08 21:36:03,579.384,pc,0,0.955863,553.8117283920001
76238,2022-11-08 21:36:04,581.004,pc,0,0.955863,555.360226452
76239,2022-11-08 21:36:05,582.12,pc,0,0.955863,556.42696956
76240,2022-11-08 21:36:06,582.408,pc,0,0.955863,556.7022581040001
76241,2022-11-08 21:36:07,580.932,pc,0,0.955863,555.291404316
76242,2022-11-08 21:36:08,581.184,pc,0,0.955863,555.5322817919999
76243,2022-11-08 21:36:09,581.688,pc,0,0.955863,556.014036744
76244,2022-11-08 21:36:10,581.1479999999999,pc,0,0.955863,555.4978707239999
76245,2022-11-08 21:36:11,581.256,pc,0,0.955863,555.6011039279999
76246,2022-11-08 21:36:12,581.184,pc,0,0.955863,555.5322817919999
76247,2022-11-08 21:36:13,583.776,pc,0,0.955863,558.009878688
76248,2022-11-08 21:36:14,586.4399999999999,pc,0,0.955863,560.55629772
76249,2022-11-08 21:36:15,586.944,pc,0,0.955863,561.0380526719999
76250,2022-11-08 21:36:16,586.3679999999999,pc,0,0.955863,560.487475584
76251,2022-11-08 21:36:17,585.072,pc,0,0.955863,559.248677136
76252,2022-11-08 21:36:18,585.4319999999999,pc,0,0.955863,559.5927878159999
76253,2022-11-08 21:36:19,586.944,pc,0,0.955863,561.0380526719999
76254,2022-11-08 21:36:20,587.0160000000001,pc,0,0.955863,561.106874808
76255,2022-11-08 21:36:21,587.5559999999999,pc,0,0.955863,561.623040828
76256,2022-11-08 21:36:22,589.6080000000001,pc,0,0.955863,563.5844717040001
76257,2022-11-08 21:36:23,589.716,pc,2,0.955863,563.687704908
76258,2022-11-08 21:36:24,589.68,pc,0,0.955863,563.65329384
76259,2022-11-08 21:36:25,587.988,pc,0,0.955863,562.035973644
76260,2022-11-08 21:36:26,587.988,pc,0,0.955863,562.035973644
76261,2022-11-08 21:36:27,586.548,pc,0,0.955863,560.659530924
76262,2022-11-08 21:36:28,585.9359999999999,pc,0,0.955863,560.0745427679999
76263,2022-11-08 21:36:29,586.5120000000001,pc,0,0.955863,560.6251198560001
