,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4
7449,2022-10-28 17:51:06,692.784,pc,0,0.959663,664.839171792
7450,2022-10-28 17:51:07,709.668,pc,0,0.959663,681.042121884
7451,2022-10-28 17:51:08,685.116,pc,0,0.959663,657.480475908
7452,2022-10-28 17:51:09,704.412,pc,0,0.959663,675.9981331560001
7453,2022-10-28 17:51:10,705.7439999999999,pc,0,0.959663,677.2764042719999
7454,2022-10-28 17:51:11,706.932,pc,0,0.959663,678.4164839160001
7455,2022-10-28 17:51:12,696.96,pc,0,0.959663,668.84672448
7456,2022-10-28 17:51:13,718.092,pc,0,0.959663,689.126322996
7457,2022-10-28 17:51:14,714.2040000000001,pc,0,0.959663,685.3951532520001
7458,2022-10-28 17:51:15,706.5,pc,0,0.959663,678.0019095
7459,2022-10-28 17:51:16,700.1279999999999,pc,0,0.959663,671.886936864
7460,2022-10-28 17:51:17,707.832,pc,0,0.959663,679.280180616
7461,2022-10-28 17:51:18,696.636,pc,0,0.959663,668.535793668
7462,2022-10-28 17:51:19,713.088,pc,0,0.959663,684.324169344
7463,2022-10-28 17:51:20,709.56,pc,0,0.959663,680.93847828
7464,2022-10-28 17:51:21,695.8439999999999,pc,0,0.959663,667.775740572
7465,2022-10-28 17:51:22,692.136,pc,0,0.959663,664.217310168
7466,2022-10-28 17:51:23,708.048,pc,0,0.959663,679.4874678240001
7467,2022-10-28 17:51:24,714.024,pc,0,0.959663,685.222413912
7468,2022-10-28 17:51:25,711.468,pc,0,0.959663,682.769515284
7469,2022-10-28 17:51:26,707.364,pc,0,0.959663,678.8310583320001
7470,2022-10-28 17:51:27,704.988,pc,0,0.959663,676.5508990440001
7471,2022-10-28 17:51:28,696.7080000000001,pc,0,0.959663,668.6048894040001
7472,2022-10-28 17:51:29,703.5120000000001,pc,0,0.959663,675.1344364560001
7473,2022-10-28 17:51:30,706.572,pc,0,0.959663,678.071005236
7474,2022-10-28 17:51:31,702.468,pc,0,0.959663,674.132548284
7475,2022-10-28 17:51:32,695.628,pc,0,0.959663,667.5684533640001
7476,2022-10-28 17:51:33,713.736,pc,0,0.959663,684.9460309680001
7477,2022-10-28 17:51:34,708.948,pc,0,0.959663,680.351164524
7478,2022-10-28 17:51:35,706.068,pc,0,0.959663,677.587335084
7479,2022-10-28 17:51:36,703.332,pc,0,0.959663,674.961697116
7480,2022-10-28 17:51:37,712.692,pc,0,0.959663,683.944142796
7481,2022-10-28 17:51:38,715.2479999999999,pc,0,0.959663,686.397041424
7482,2022-10-28 17:51:39,717.6239999999999,pc,0,0.959663,688.677200712
