,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4
62117,2022-10-12 17:15:17,295.6968,mc,0,0.938118,277.3984906224
62118,2022-10-12 17:15:18,295.0848,mc,0,0.938118,276.8243624064
62119,2022-10-12 17:15:19,295.578,mc,0,0.938118,277.287042204
62120,2022-10-12 17:15:20,296.4708,mc,0,0.938118,278.1245939544
62121,2022-10-12 17:15:21,295.776,mc,0,0.938118,277.472789568
62122,2022-10-12 17:15:22,294.7284,mc,0,0.938118,276.49001715120005
62123,2022-10-12 17:15:23,296.1432,mc,0,0.938118,277.8172664976
62124,2022-10-12 17:15:24,295.9236,mc,0,0.938118,277.61125578480005
62125,2022-10-12 17:15:25,295.632,mc,0,0.938118,277.33770057600003
62126,2022-10-12 17:15:26,295.8516,mc,0,0.938118,277.5437112888
62127,2022-10-12 17:15:27,294.8796,mc,0,0.938118,276.63186059279997
62128,2022-10-12 17:15:28,296.3268,mc,0,0.938118,277.9895049624
62129,2022-10-12 17:15:29,295.614,mc,0,0.938118,277.320814452
62130,2022-10-12 17:15:30,294.8832,mc,0,0.938118,276.6352378176
62131,2022-10-12 17:15:31,296.1468,mc,0,0.938118,277.8206437224
62132,2022-10-12 17:15:32,297.3852,mc,0,0.938118,278.9824090536
62133,2022-10-12 17:15:33,295.1676,mc,0,0.938118,276.9020385768
62134,2022-10-12 17:15:34,295.0236,mc,0,0.938118,276.7669495848
62135,2022-10-12 17:15:35,294.6924,mc,0,0.938118,276.4562449032
62136,2022-10-12 17:15:36,295.0848,mc,0,0.938118,276.8243624064
62137,2022-10-12 17:15:37,295.0164,mc,0,0.938118,276.7601951352
62138,2022-10-12 17:15:38,296.1828,mc,0,0.938118,277.8544159704
62139,2022-10-12 17:15:39,296.0676,mc,0,0.938118,277.7463447768
62140,2022-10-12 17:15:40,296.1288,mc,0,0.938118,277.8037575984
62141,2022-10-12 17:15:41,296.0532,mc,0,0.938118,277.7328358776
62142,2022-10-12 17:15:42,296.3808,mc,0,0.938118,278.0401633344
62143,2022-10-12 17:15:43,297.2952,mc,0,0.938118,278.89797843360003
62144,2022-10-12 17:15:44,294.7284,mc,0,0.938118,276.49001715120005
62145,2022-10-12 17:15:45,296.514,mc,0,0.938118,278.165120652
62146,2022-10-12 17:15:46,295.1532,mc,0,0.938118,276.88852967760005
62147,2022-10-12 17:15:47,294.246,mc,0,0.938118,276.037469028
62148,2022-10-12 17:15:48,295.776,mc,0,0.938118,277.472789568
62149,2022-10-12 17:15:49,296.7516,mc,0,0.938118,278.3880174888
62150,2022-10-12 17:15:50,295.7904,mc,0,0.938118,277.48629846719996
62151,2022-10-12 17:15:51,295.3044,mc,0,0.938118,277.03037311919996
62152,2022-10-12 17:15:52,296.0676,mc,0,0.938118,277.7463447768
62153,2022-10-12 17:15:53,296.6004,mc,0,0.938118,278.2461740472
62154,2022-10-12 17:15:54,296.8704,mc,0,0.938118,278.49946590720003
62155,2022-10-12 17:15:55,296.0676,mc,0,0.938118,277.7463447768
62156,2022-10-12 17:15:56,295.3188,mc,0,0.938118,277.0438820184
62157,2022-10-12 17:15:57,294.912,mc,0,0.938118,276.662255616
62158,2022-10-12 17:15:58,295.9704,mc,0,0.938118,277.65515970719997
62159,2022-10-12 17:15:59,296.622,mc,0,0.938118,278.266437396
62160,2022-10-12 17:16:00,296.5392,mc,0,0.938118,278.1887612256
62161,2022-10-12 17:16:01,295.6464,mc,0,0.938118,277.35120947520005
62162,2022-10-12 17:16:02,294.2388,mc,0,0.938118,276.0307145784
62163,2022-10-12 17:16:03,295.6824,mc,0,0.938118,277.3849817232
62164,2022-10-12 17:16:04,296.3808,mc,0,0.938118,278.0401633344
